"","v Afghanistan","v Australia","v Bangladesh","v England","v Hong Kong","v India","v Ireland","v Kenya","v Netherlands","v New Zealand","v Pakistan","v Sri Lanka","v U.A.E.","v West Indies","v Zimbabwe"
"9396",19,36,21,11,19,21,18,18,19,18,8,14,19,11,19
"9397",18,33,23,11,18,21,18,18,18,18,11,11,19,9,19
"9398",19,35,24,11,19,22,17,18,18,18,11,17,19,12,18
"9399",18,37,22,12,18,21,19,18,18,19,9,14,18,7,18
"9400",18,37,23,11,18,21,18,18,19,18,8,15,18,12,18
"9401",18,37,22,10,18,21,18,18,18,18,9,17,19,8,18
"9402",19,35,26,11,18,23,18,19,18,19,10,19,18,10,19
"9403",18,37,22,12,19,20,18,19,18,19,10,16,18,12,18
"9404",19,33,25,11,19,20,18,19,18,19,10,16,19,9,18
"9405",18,35,21,11,18,21,18,18,19,19,9,19,18,10,17
"9406",18,37,26,10,19,19,19,18,18,18,11,20,18,8,18
"9407",18,38,24,10,18,20,18,19,18,18,12,15,19,12,19
"9408",18,37,27,12,18,22,18,18,18,19,12,20,19,16,18
"9409",18,35,29,10,18,21,19,18,19,18,7,14,18,11,18
"9410",18,34,29,11,18,23,19,18,18,19,10,11,19,12,19
"9411",19,36,22,10,19,21,18,18,19,18,10,16,18,8,18
"9412",18,36,22,8,18,22,19,19,18,18,11,15,18,13,19
"9413",18,38,25,12,18,20,19,18,18,18,11,14,18,15,19
"9414",18,36,24,11,19,20,19,18,19,18,10,18,19,7,19
"9415",19,36,24,11,18,21,19,18,18,18,9,18,18,8,18
"9416",18,35,26,11,19,21,19,18,18,18,12,17,18,11,19
"9417",19,36,23,11,18,19,19,19,18,18,8,15,18,9,18
"9418",18,37,22,11,18,22,18,18,18,18,9,13,18,11,18
"9419",18,36,23,11,18,20,19,18,19,19,11,14,18,9,19
"9420",18,35,20,12,19,21,18,19,18,18,10,16,19,12,18
"9421",18,37,25,11,18,21,18,18,18,19,11,15,18,9,18
"9422",18,34,29,11,18,20,19,18,18,18,12,12,17,14,18
"9423",18,34,25,11,18,21,18,17,19,18,14,18,18,7,19
"9424",19,36,22,10,18,22,18,18,19,18,10,14,18,7,18
"9425",18,35,25,11,18,23,19,18,17,18,11,12,18,13,18
"9426",18,36,24,13,18,21,19,19,19,19,10,20,19,10,17
"9427",18,32,26,11,18,22,19,18,18,18,8,16,18,10,19
"9428",18,35,26,12,18,23,18,18,19,19,9,16,19,10,19
"9429",18,37,25,11,18,21,18,19,18,19,11,15,18,6,19
"9430",18,37,28,11,18,23,18,18,18,18,10,20,19,10,18
"9431",19,32,26,10,19,21,18,18,19,18,11,17,18,8,18
"9432",18,37,22,11,18,19,19,18,18,19,11,13,18,15,19
"9433",18,38,20,11,18,24,18,18,18,18,9,14,19,9,19
"9434",18,36,28,12,18,20,19,18,19,18,11,15,18,6,18
"9435",18,38,24,11,18,21,19,19,18,18,14,17,18,10,18
"9436",19,36,22,10,18,20,18,19,18,19,10,15,18,13,18
"9437",18,36,25,12,18,20,18,18,19,19,9,13,18,11,18
"9438",19,35,23,10,18,20,18,19,18,19,10,11,18,10,18
"9439",19,37,25,10,19,21,19,18,18,18,10,14,18,11,19
"9440",18,34,23,13,18,21,18,19,18,18,12,20,18,10,18
"9441",19,36,27,12,18,20,18,18,18,19,10,15,19,12,19
"9442",19,37,23,11,18,20,18,19,18,18,9,14,17,7,19
"9443",18,39,22,10,19,19,18,18,18,18,11,13,19,12,19
"9444",18,37,26,12,18,19,18,18,19,18,10,13,17,9,19
"9445",18,35,22,11,19,21,18,18,18,18,10,11,19,11,19
"9446",19,37,23,12,18,21,18,18,18,18,11,23,18,8,18
"9447",18,38,24,11,18,21,18,19,18,19,10,11,18,8,18
"9448",18,35,21,12,18,21,18,18,18,18,16,17,18,8,18
"9449",19,39,26,12,19,20,18,19,19,18,8,14,19,7,19
"9450",18,38,26,10,19,22,19,18,18,18,10,15,18,10,18
"9451",18,31,24,12,18,20,19,18,18,18,9,13,18,8,18
"9452",18,37,23,9,19,21,18,18,18,17,10,17,18,8,17
"9453",19,39,27,10,19,21,19,18,19,19,12,14,19,10,18
"9454",19,33,21,11,18,20,19,19,18,18,10,10,18,14,20
"9455",18,38,23,11,18,20,19,18,18,18,13,12,18,8,19
"9456",18,36,24,11,18,21,19,18,19,18,11,17,19,12,18
"9457",19,37,25,12,18,21,19,18,18,18,11,13,18,18,19
"9458",19,34,26,13,17,19,18,18,18,18,8,11,18,5,19
"9459",18,39,20,10,19,22,19,18,18,18,12,19,19,9,18
"9460",18,39,22,10,18,20,20,19,18,19,12,21,18,8,19
"9461",18,41,21,10,18,21,18,18,19,19,10,19,18,13,18
"9462",18,34,30,11,18,20,19,18,18,18,11,20,19,8,19
"9463",20,36,25,10,18,21,18,19,18,18,11,14,19,10,19
"9464",18,38,26,13,19,22,17,18,18,19,9,19,18,11,19
"9465",19,37,26,10,19,21,18,19,18,18,10,13,18,13,19
"9466",18,37,23,9,18,19,19,19,18,18,11,15,18,16,18
"9467",18,37,26,12,19,20,18,18,19,19,9,9,18,7,19
"9468",17,38,27,10,18,21,18,18,18,19,11,19,19,8,18
"9469",18,36,22,11,18,21,18,18,18,18,11,19,18,12,17
"9470",19,38,29,11,18,19,18,18,18,18,11,17,19,8,19
"9471",19,37,22,10,19,20,18,18,18,18,10,14,19,10,18
"9472",18,41,26,12,18,20,18,19,19,19,11,11,18,11,19
"9473",18,36,23,9,18,23,18,18,18,18,10,16,18,6,19
"9474",18,33,21,10,18,19,19,18,18,18,12,11,18,10,17
"9475",18,37,25,10,19,22,19,18,19,19,9,11,18,11,18
"9476",18,37,18,12,18,22,19,18,19,18,9,18,18,12,18
"9477",18,39,20,9,18,22,17,19,18,18,12,17,19,10,18
"9478",18,35,24,13,18,22,18,18,19,18,10,12,18,14,19
"9479",18,37,33,11,19,19,19,19,18,18,12,13,18,10,19
"9480",18,37,26,12,18,20,19,19,18,19,11,15,19,12,19
"9481",19,38,22,12,19,21,19,19,18,18,10,22,18,9,17
"9482",18,35,25,10,19,22,19,19,18,18,10,19,18,12,17
"9483",18,36,22,10,18,23,18,18,18,18,11,14,19,6,18
"9484",18,38,26,12,18,21,18,18,19,18,12,17,18,8,18
"9485",19,37,20,12,19,20,18,18,18,18,8,17,18,8,19
"9486",19,35,24,10,18,21,19,19,18,18,12,13,18,12,18
"9487",18,38,21,11,18,20,18,18,19,19,11,13,19,10,18
"9488",19,37,23,12,19,20,19,19,18,19,9,15,18,7,18
"9489",18,38,25,10,18,20,18,18,17,18,8,15,19,10,18
"9490",18,34,24,11,18,18,18,18,18,18,11,17,19,18,18
"9491",18,34,26,11,18,21,19,18,18,18,8,13,19,13,18
"9492",19,33,24,10,19,20,18,19,18,17,11,14,18,9,19
"9493",18,35,23,9,18,21,18,18,19,18,11,16,18,17,18
"9494",18,36,20,10,18,18,18,19,19,18,11,15,19,10,18
"9495",19,35,25,10,18,22,17,17,18,18,11,12,18,10,19
"9496",18,37,21,10,18,19,18,19,19,19,11,18,18,9,18
"9497",19,39,29,11,18,20,18,18,18,18,9,14,18,11,17
"9498",19,35,25,12,19,20,20,18,18,19,11,17,18,12,18
"9499",18,34,29,11,18,21,18,18,18,18,10,14,18,11,19
"9500",18,39,22,12,18,20,19,18,18,18,11,17,18,8,19
"9501",18,38,23,11,18,20,19,18,19,19,9,14,19,12,18
"9502",18,36,26,9,17,20,18,18,18,19,10,13,19,11,18
"9503",19,36,24,11,18,20,18,19,19,19,10,23,18,14,18
"9504",18,38,28,11,18,19,19,18,18,19,10,16,19,8,18
"9505",18,35,26,11,19,19,18,18,19,19,9,24,18,13,18
"9506",18,37,24,11,19,20,18,18,18,18,10,14,19,14,19
"9507",18,37,24,11,18,18,18,18,18,18,9,16,19,8,18
"9508",18,38,24,13,18,22,19,19,18,18,10,16,18,11,18
"9509",18,37,25,11,18,21,18,19,19,18,9,13,19,4,18
"9510",18,35,23,11,18,21,19,18,19,18,10,12,19,12,18
"9511",19,35,25,11,18,22,18,18,18,18,9,10,18,13,18
"9512",18,39,22,13,18,21,18,18,18,18,10,17,17,12,18
"9513",19,36,26,11,19,18,19,19,19,18,9,17,18,9,18
"9514",18,36,20,10,18,23,19,18,18,18,11,19,18,10,18
"9515",18,36,18,12,17,23,19,17,18,18,11,16,19,12,18
"9516",18,38,24,10,18,21,19,19,18,18,10,15,18,13,18
"9517",18,34,26,11,18,21,18,18,18,18,8,19,18,11,19
"9518",18,35,23,9,18,20,18,18,18,18,10,11,18,8,18
"9519",18,37,28,12,18,22,18,18,18,18,12,15,18,12,17
"9520",18,35,23,10,18,21,18,18,18,19,13,13,18,9,19
"9521",19,36,25,9,19,22,19,19,18,18,7,14,18,9,19
"9522",17,38,26,11,19,20,18,18,19,19,9,15,18,7,18
"9523",18,34,26,10,18,22,18,18,19,17,11,14,19,14,18
"9524",18,35,21,11,18,20,18,18,18,18,8,16,19,12,18
"9525",19,36,28,10,18,21,18,18,18,18,12,19,18,15,18
"9526",18,34,28,11,19,20,18,18,18,18,12,13,18,13,18
"9527",18,34,24,11,18,19,18,18,18,18,10,11,18,8,18
"9528",18,37,26,11,18,20,19,18,18,18,9,20,18,9,18
"9529",18,37,29,13,19,21,18,19,18,18,11,15,18,10,18
"9530",17,34,25,10,19,21,19,18,18,18,9,16,19,14,18
"9531",19,36,17,11,18,22,18,18,18,18,9,16,18,8,19
"9532",19,35,23,10,18,21,18,19,18,18,10,13,19,9,19
"9533",18,39,27,11,18,20,18,19,18,18,13,16,18,10,17
"9534",19,36,23,11,19,23,19,18,18,19,11,18,18,10,19
"9535",18,36,23,11,18,19,18,18,19,18,8,14,19,12,17
"9536",18,36,21,9,19,20,18,19,19,18,8,14,18,9,18
"9537",19,35,23,11,19,20,18,18,18,18,11,15,19,10,19
"9538",19,38,26,12,19,21,19,18,18,18,11,17,18,11,19
"9539",18,36,25,10,18,19,18,18,18,18,9,16,18,9,19
"9540",18,37,26,11,18,20,18,18,19,18,8,16,18,9,19
"9541",18,34,22,9,18,19,18,19,19,19,9,14,19,10,19
"9542",18,35,22,11,18,19,18,19,18,19,11,19,18,16,18
"9543",19,40,21,12,18,22,18,18,17,18,11,14,19,10,18
"9544",18,33,25,10,18,23,18,18,18,19,10,14,18,14,18
"9545",19,35,24,12,19,21,18,18,18,18,10,17,18,7,19
"9546",19,37,25,11,18,21,18,18,19,19,11,18,18,14,19
"9547",19,35,21,11,18,22,18,18,18,19,11,15,18,11,18
"9548",19,39,27,11,19,20,18,19,18,18,10,16,19,9,19
"9549",18,37,28,11,18,19,18,18,19,19,12,13,18,12,19
"9550",18,36,31,11,18,19,18,18,19,18,9,17,18,8,18
"9551",19,32,25,11,18,21,18,18,19,19,12,17,18,9,18
"9552",17,37,22,11,19,19,17,18,18,19,11,13,19,14,19
"9553",18,36,21,13,18,23,19,18,19,18,12,11,18,8,18
"9554",18,33,24,11,19,21,18,19,18,18,11,11,18,6,18
"9555",19,35,24,11,18,25,18,18,18,18,8,13,18,7,18
"9556",18,37,17,13,18,22,19,18,18,19,9,14,19,8,18
"9557",18,36,20,11,18,19,18,18,18,18,9,18,18,11,18
"9558",19,38,29,12,18,21,17,19,18,18,12,11,18,12,18
"9559",18,34,23,11,18,20,19,18,18,18,9,16,18,10,19
"9560",18,34,23,10,19,22,19,18,19,18,9,15,18,9,19
"9561",18,37,28,11,18,20,18,18,19,18,11,17,19,10,19
"9562",18,37,22,11,19,22,18,18,18,19,10,15,19,13,19
"9563",19,39,27,12,19,20,19,19,18,19,9,16,18,12,18
"9564",19,37,27,11,20,21,18,18,18,18,12,15,18,14,19
"9565",18,35,28,11,18,20,18,18,19,19,14,11,18,9,17
"9566",18,36,27,10,19,21,19,18,18,18,9,13,18,15,18
"9567",19,38,28,11,18,21,18,18,18,18,11,10,18,9,18
"9568",18,35,25,10,18,19,18,18,18,19,10,18,19,9,18
"9569",19,35,23,9,18,22,18,18,18,18,8,12,19,19,18
"9570",18,36,25,12,18,20,19,18,19,18,10,15,18,8,18
"9571",18,37,27,11,18,22,18,19,19,18,8,18,18,11,18
"9572",18,37,20,11,18,21,17,18,18,18,9,14,18,13,18
"9573",19,36,30,11,18,20,18,18,18,18,8,16,19,12,19
"9574",18,38,30,12,19,20,18,18,19,18,10,18,18,12,18
"9575",19,37,24,11,18,21,19,18,19,19,9,19,19,9,19
"9576",17,39,25,11,18,20,18,19,18,18,10,12,18,13,18
"9577",18,34,21,10,18,22,18,18,18,18,12,18,19,9,18
"9578",18,40,25,12,18,22,17,18,18,18,8,15,18,9,19
"9579",18,34,22,11,19,20,19,18,18,18,8,18,19,10,18
"9580",19,37,30,11,19,20,19,19,18,18,9,15,18,12,19
"9581",18,38,20,12,18,20,18,18,18,19,12,14,19,13,19
"9582",19,39,23,12,18,19,18,18,18,19,7,17,18,10,18
"9583",19,33,20,13,18,23,19,18,18,18,12,12,18,10,19
"9584",19,39,24,12,18,21,18,19,18,19,13,12,18,10,18
"9585",18,37,27,10,18,23,18,19,18,19,8,15,18,6,19
"9586",19,38,21,13,19,22,19,18,17,17,11,14,18,11,19
"9587",19,37,20,11,19,19,18,18,18,18,9,17,19,12,18
"9588",19,40,23,10,19,21,18,18,18,19,10,19,18,11,18
"9589",17,36,24,11,18,20,18,19,19,19,11,17,18,7,18
"9590",18,39,24,13,18,21,18,18,18,18,8,15,18,10,18
"9591",19,35,25,11,19,20,18,19,18,18,14,15,18,14,19
"9592",18,35,22,11,18,21,19,18,19,18,11,17,17,7,18
"9593",19,36,24,12,18,22,18,18,17,18,10,19,19,7,19
"9594",19,34,19,11,18,21,19,19,18,18,12,13,18,14,19
"9595",18,37,25,11,19,21,19,18,19,18,9,18,18,12,19
"9596",18,38,20,13,18,20,19,19,19,18,12,17,18,10,17
"9597",18,35,19,10,19,21,18,18,19,18,10,17,18,14,18
"9598",18,38,22,10,19,19,18,18,19,18,12,13,18,11,19
"9599",18,40,20,12,19,22,18,18,18,18,10,19,19,12,18
"9600",18,38,22,9,18,21,19,19,18,18,12,18,18,10,18
"9601",18,36,29,11,19,22,18,18,18,20,10,18,18,6,19
"9602",18,35,27,12,19,19,19,18,18,17,9,17,18,7,19
"9603",19,33,23,11,19,21,18,19,19,18,10,17,18,13,19
"9604",18,39,23,10,19,20,17,18,18,19,9,19,18,13,19
"9605",19,39,27,12,18,18,19,19,18,18,11,21,19,8,18
"9606",18,39,27,13,18,21,18,19,19,19,9,14,18,13,19
"9607",18,38,19,12,18,20,18,18,18,18,11,15,19,8,18
"9608",18,37,22,11,19,20,18,17,18,19,11,9,18,11,18
"9609",19,35,24,10,18,21,19,18,19,18,14,18,19,8,18
"9610",18,37,21,11,18,23,19,19,19,19,9,15,18,13,19
"9611",18,36,22,11,19,20,18,18,18,19,10,11,18,12,18
"9612",17,33,22,11,17,22,19,18,18,18,9,16,19,9,18
"9613",18,38,28,11,18,21,18,18,18,18,9,16,18,7,18
"9614",18,36,25,11,17,21,18,19,18,19,9,18,18,14,18
"9615",18,38,21,9,19,20,18,19,19,18,9,14,18,6,19
"9616",19,38,24,11,18,17,18,19,19,18,10,19,18,10,18
"9617",19,38,20,11,18,20,18,18,19,18,11,15,18,9,18
"9618",18,36,24,10,18,20,18,19,18,19,11,20,18,12,18
"9619",18,33,26,11,19,20,18,18,18,18,10,20,18,10,18
"9620",18,36,23,12,18,23,18,19,19,18,9,12,19,9,18
"9621",19,36,23,10,18,23,18,18,18,18,11,16,18,8,18
"9622",18,37,24,10,19,19,18,18,19,19,10,20,18,8,18
"9623",18,38,24,9,18,22,19,18,19,18,10,16,18,11,18
"9624",18,36,25,11,18,19,18,18,18,18,10,16,18,12,18
"9625",19,36,29,12,18,21,18,18,18,18,11,21,18,11,19
"9626",18,36,23,12,18,22,18,18,18,18,13,18,18,10,18
"9627",19,35,25,11,18,20,19,19,18,19,9,11,18,10,18
"9628",18,37,24,10,19,20,19,18,19,19,10,11,17,10,18
"9629",18,36,23,10,18,21,19,18,18,19,11,15,18,8,18
"9630",19,39,23,11,18,20,19,19,18,18,12,17,18,13,19
"9631",18,35,26,12,18,21,18,19,18,18,10,13,18,10,19
"9632",18,36,22,13,18,20,18,19,19,18,9,19,18,12,18
"9633",18,36,21,10,19,20,18,19,19,18,8,12,18,13,18
"9634",18,37,26,11,18,20,18,19,19,19,12,14,19,12,19
"9635",18,38,22,12,19,20,18,19,18,18,10,16,18,7,19
"9636",18,37,23,12,18,19,19,18,18,19,10,18,18,7,18
"9637",19,33,28,11,19,20,18,18,19,19,8,17,18,9,18
"9638",18,37,22,11,18,20,18,19,18,18,8,17,18,8,18
"9639",18,35,24,13,19,21,18,19,18,19,12,16,18,10,18
"9640",18,37,26,13,18,22,18,19,18,19,9,18,18,12,18
"9641",18,38,23,11,17,19,18,18,19,18,8,15,18,8,17
"9642",19,35,19,12,18,21,18,18,18,18,9,17,17,10,19
"9643",18,38,21,11,18,20,18,19,19,18,7,16,19,6,18
"9644",19,36,25,12,18,21,18,18,18,18,12,12,19,9,19
"9645",18,34,25,9,18,20,17,18,19,18,9,15,18,11,18
"9646",18,39,30,11,17,19,18,18,18,18,11,12,18,12,18
"9647",18,37,27,14,18,19,19,18,18,19,10,17,19,12,18
"9648",18,38,21,11,18,20,18,19,18,18,10,14,18,10,19
"9649",18,34,23,11,18,20,18,19,18,18,9,14,19,10,18
"9650",18,38,25,11,18,19,19,18,18,19,8,16,19,10,19
"9651",18,37,23,11,18,20,18,18,19,18,8,20,17,16,18
"9652",18,39,29,10,18,21,18,18,18,19,10,18,19,12,18
"9653",18,37,25,11,18,22,18,18,19,19,10,16,18,8,18
"9654",18,32,22,14,18,21,18,18,18,17,8,14,18,9,19
"9655",19,38,26,11,18,19,19,18,19,18,10,17,19,9,19
"9656",19,36,23,12,18,19,18,18,19,18,10,17,19,9,18
"9657",18,37,24,12,19,19,18,19,19,18,9,16,18,10,19
"9658",18,37,25,9,17,20,18,18,18,19,9,11,18,8,18
"9659",19,38,24,10,18,22,19,18,18,17,12,14,18,6,18
"9660",18,36,24,10,19,21,19,18,19,19,10,14,19,6,19
"9661",19,37,28,10,18,21,19,18,18,18,10,18,18,7,18
"9662",18,36,20,11,19,22,17,18,18,19,10,13,19,12,19
"9663",18,35,26,11,18,21,18,18,18,18,9,13,19,6,18
"9664",18,37,27,12,18,20,19,18,18,18,13,17,18,14,18
"9665",19,34,25,10,18,19,19,17,18,19,8,18,19,12,18
"9666",19,34,21,12,18,20,19,18,18,19,8,15,18,13,19
"9667",18,37,23,11,18,19,19,19,19,19,10,18,18,6,18
"9668",19,37,23,10,19,21,18,18,19,18,10,15,18,9,18
"9669",18,38,22,11,18,19,19,18,18,18,12,14,18,7,18
"9670",18,38,22,11,18,19,19,19,18,18,11,16,19,9,19
"9671",19,36,28,12,18,22,18,19,19,19,8,20,18,13,18
"9672",18,39,25,10,18,21,19,18,18,19,11,16,18,11,19
"9673",18,39,23,11,19,20,18,18,19,18,10,13,19,8,18
"9674",17,37,24,11,18,19,19,18,18,18,10,20,18,11,18
"9675",19,39,21,11,18,21,19,18,19,18,9,14,19,7,18
"9676",18,39,23,11,18,22,18,18,19,18,12,18,18,7,18
"9677",18,40,23,12,18,20,18,18,18,18,11,20,18,14,18
"9678",18,37,21,10,19,21,19,18,18,18,9,21,19,9,18
"9679",19,37,23,12,18,20,19,18,18,18,9,12,19,13,18
"9680",18,34,24,11,18,19,19,18,18,19,17,14,18,14,18
"9681",18,35,22,11,19,19,19,18,19,18,10,13,17,8,18
"9682",19,35,23,11,18,21,19,18,19,18,8,13,18,11,18
"9683",18,37,20,12,18,20,18,18,19,19,8,22,18,8,19
"9684",18,36,21,12,18,21,19,18,19,18,9,15,18,6,18
"9685",18,36,24,11,19,19,18,18,18,18,13,19,18,12,18
"9686",18,38,21,11,18,21,19,18,18,19,11,23,19,13,19
"9687",18,37,24,11,18,20,18,18,19,18,10,14,18,5,19
"9688",18,38,28,11,18,20,18,17,18,18,10,16,19,11,19
"9689",19,34,25,12,18,20,18,18,18,18,11,15,18,10,18
"9690",18,36,21,10,18,19,18,19,18,19,8,14,19,14,18
"9691",19,35,27,10,19,23,18,18,18,18,8,14,19,7,18
"9692",17,36,27,11,18,20,18,18,18,19,12,11,18,10,18
"9693",19,36,25,11,18,19,18,18,19,19,12,15,18,13,18
"9694",18,33,23,10,18,20,19,18,18,18,11,14,18,9,19
"9695",18,35,26,12,18,21,18,18,19,18,14,13,18,6,18
"9696",18,37,24,12,18,22,18,18,18,18,10,14,18,8,18
"9697",19,40,27,11,18,20,18,18,18,18,8,14,18,7,19
"9698",19,36,23,11,18,20,18,19,18,19,11,20,19,9,19
"9699",19,41,20,11,19,19,19,19,18,18,11,23,19,9,19
"9700",18,36,22,12,18,21,18,19,18,19,9,18,18,10,18
"9701",18,37,32,11,18,21,18,19,18,18,10,14,18,8,19
"9702",19,37,23,10,19,24,19,19,19,18,16,15,18,12,18
"9703",19,37,23,11,19,21,19,19,18,18,11,11,19,10,18
"9704",18,36,23,11,18,18,19,18,19,18,12,17,18,7,19
"9705",18,38,23,10,19,20,18,18,18,19,9,17,18,11,19
"9706",18,39,28,11,19,19,18,18,19,18,9,19,18,13,17
"9707",18,35,24,12,18,20,18,18,18,19,9,17,18,12,18
"9708",18,35,25,11,18,20,17,19,18,18,10,12,19,13,18
"9709",18,38,21,11,18,21,19,18,19,18,9,15,18,11,19
"9710",18,34,24,12,18,21,19,18,19,19,11,13,18,10,18
"9711",18,35,22,10,19,20,18,20,18,19,7,13,19,8,19
"9712",19,37,22,10,19,22,18,19,18,18,9,12,18,11,18
"9713",18,38,26,10,19,20,19,18,18,18,9,17,19,14,18
"9714",19,33,26,11,18,21,18,17,18,18,8,16,19,8,19
"9715",19,39,22,12,19,22,19,18,18,18,13,16,19,15,18
"9716",18,34,27,10,19,20,19,18,18,19,11,13,19,9,18
"9717",18,37,26,10,18,21,19,18,18,18,11,13,19,13,18
"9718",18,39,24,11,18,22,18,18,19,18,11,17,19,8,17
"9719",19,37,22,12,18,21,18,18,18,18,11,13,18,9,18
"9720",18,37,23,10,18,21,18,17,18,18,9,14,18,9,18
"9721",17,38,22,12,18,20,18,18,19,19,10,15,18,10,18
"9722",18,35,28,10,18,23,18,18,18,19,12,12,19,11,18
"9723",18,36,24,10,18,19,18,19,18,18,11,16,18,12,18
"9724",18,37,24,10,18,21,18,18,19,19,8,12,18,9,18
"9725",19,36,23,12,18,20,18,18,19,19,13,14,18,13,18
"9726",19,34,25,11,19,19,19,18,19,18,9,18,19,10,18
"9727",18,36,18,11,19,19,18,18,18,19,9,13,19,10,19
"9728",18,38,21,11,19,21,19,18,18,19,9,13,18,8,18
"9729",18,35,22,12,18,21,19,19,19,17,11,20,19,12,18
"9730",19,35,23,10,18,22,19,18,18,18,12,16,18,8,18
"9731",18,36,25,10,19,20,19,18,19,19,10,16,18,8,18
"9732",18,36,21,12,18,20,19,18,19,18,11,15,18,8,18
"9733",18,35,22,11,19,20,18,18,18,18,9,17,19,8,19
"9734",18,36,27,10,18,22,19,18,19,19,7,18,19,9,18
"9735",17,35,21,11,18,21,18,18,19,19,10,24,19,8,18
"9736",18,36,23,11,18,22,18,18,18,18,10,16,18,10,18
"9737",19,38,23,11,18,20,18,18,19,18,11,21,19,9,18
"9738",19,35,25,12,19,21,19,19,18,18,8,11,18,9,18
"9739",18,38,22,12,18,20,19,18,18,18,11,20,19,6,18
"9740",18,35,24,11,19,20,18,18,18,19,13,10,19,10,18
"9741",19,38,26,11,19,21,19,19,18,17,9,12,18,12,19
"9742",18,35,25,11,19,20,18,18,19,18,10,16,18,9,18
"9743",18,38,23,11,18,22,18,19,18,18,11,12,18,10,18
"9744",19,38,23,9,19,20,18,18,18,17,11,19,19,9,18
"9745",18,35,25,10,18,22,18,19,18,18,9,19,18,9,19
"9746",18,38,24,11,18,18,19,19,19,18,10,12,18,8,18
"9747",19,32,25,13,18,21,18,19,18,18,11,9,18,10,18
"9748",19,37,24,10,19,17,18,19,19,18,8,16,19,14,18
"9749",18,39,22,12,18,21,19,19,19,19,14,16,18,9,18
"9750",18,36,21,11,19,20,18,18,18,18,9,16,18,14,18
"9751",18,36,24,12,18,20,19,18,19,19,12,15,17,7,19
"9752",18,35,18,12,18,19,18,19,18,18,9,15,18,12,18
"9753",19,37,23,12,18,21,18,18,19,18,9,13,19,8,18
"9754",18,37,24,10,18,19,18,19,19,18,11,9,18,11,18
"9755",19,34,24,10,18,20,18,18,18,18,12,12,19,10,18
"9756",18,38,21,11,18,20,19,18,19,19,10,15,18,10,18
"9757",19,35,26,10,18,20,18,18,19,18,10,23,19,10,18
"9758",18,35,27,10,19,22,19,19,19,19,9,14,19,12,19
"9759",18,39,28,11,19,20,18,19,18,19,11,18,18,11,18
"9760",18,37,25,12,18,21,19,18,18,18,9,13,18,9,18
"9761",18,38,23,10,18,21,19,18,18,18,9,11,18,13,18
"9762",18,35,23,12,18,21,18,18,19,19,9,19,18,8,19
"9763",18,34,23,10,18,20,18,19,18,19,11,18,18,5,18
"9764",18,40,24,10,18,20,18,18,19,19,10,16,19,8,18
"9765",19,39,22,11,18,22,18,19,18,18,7,14,18,16,18
"9766",18,35,27,10,18,19,18,18,19,18,11,15,18,12,19
"9767",18,37,25,12,19,22,18,19,18,18,10,19,19,12,18
"9768",19,35,25,11,18,20,19,18,18,19,11,13,18,13,18
"9769",18,35,23,11,18,20,18,19,19,18,11,16,18,8,18
"9770",18,35,23,10,19,21,19,18,19,18,12,15,18,12,19
"9771",18,36,22,11,18,23,18,19,18,18,10,14,18,8,18
"9772",19,36,22,12,19,21,18,18,18,19,13,17,18,11,18
"9773",19,36,27,12,18,18,18,18,18,18,10,16,19,10,18
"9774",19,35,21,10,19,20,18,19,18,18,10,17,18,14,18
"9775",18,38,24,10,18,22,19,18,18,18,9,15,18,11,18
"9776",18,36,19,11,18,22,19,17,18,19,10,20,19,11,19
"9777",18,36,21,12,18,19,19,18,19,19,11,13,18,8,18
"9778",18,36,23,10,18,19,18,18,18,18,10,16,19,11,18
"9779",18,38,26,12,18,20,19,19,18,19,9,19,19,14,19
"9780",19,35,25,12,18,22,18,19,18,18,12,13,18,8,18
"9781",18,39,19,11,18,20,18,18,18,18,9,14,18,8,18
"9782",18,41,26,12,19,22,18,19,18,18,8,13,18,12,18
"9783",19,40,26,11,19,19,18,19,18,18,10,17,18,11,18
"9784",18,35,24,11,19,21,19,19,18,18,12,17,19,9,18
"9785",18,35,23,11,19,21,18,18,19,19,10,16,18,13,18
"9786",18,38,23,13,18,21,19,19,19,18,10,19,18,8,19
"9787",18,39,28,9,18,19,19,18,19,18,10,15,19,13,19
"9788",18,36,19,10,19,20,19,19,18,19,12,20,18,11,18
"9789",18,37,18,11,18,20,19,18,18,19,8,12,18,11,18
"9790",19,37,20,12,18,19,18,18,18,19,10,16,18,14,18
"9791",18,36,28,10,19,20,18,18,18,18,9,20,18,10,18
"9792",19,38,26,12,19,22,18,18,19,18,11,12,19,8,18
"9793",19,37,23,10,18,19,18,19,18,18,10,15,18,10,17
"9794",18,37,23,11,18,19,18,18,18,18,12,19,19,10,18
"9795",18,38,22,9,18,19,18,19,19,19,9,15,19,8,18
"9796",19,37,28,11,19,19,18,19,18,18,11,18,18,12,19
"9797",19,38,23,11,18,20,18,19,19,18,10,18,18,6,19
"9798",18,37,26,12,18,21,18,19,18,17,8,13,18,8,19
"9799",18,33,24,12,18,23,19,18,18,18,11,18,19,15,19
"9800",18,35,25,13,18,21,18,18,19,18,9,14,19,15,18
"9801",18,35,24,11,18,23,18,18,19,18,10,20,19,11,18
"9802",18,39,25,12,19,20,17,19,18,18,13,14,19,6,19
"9803",19,35,24,9,19,22,18,18,19,18,10,18,19,8,18
