"","v Afghanistan","v Australia","v Bangladesh","v England","v Hong Kong","v India","v Ireland","v Kenya","v Netherlands","v Pakistan","v South Africa","v Sri Lanka","v U.A.E.","v West Indies","v Zimbabwe"
"8507",112,37,50,48,57,43,57,47,61,57,43,46,59,46,74
"8508",118,45,56,54,53,41,45,61,49,68,54,39,52,46,81
"8509",119,34,58,51,54,37,56,59,59,55,48,42,48,35,80
"8510",117,36,55,53,51,38,54,54,60,62,54,34,61,34,83
"8511",113,34,55,55,52,43,58,61,67,48,34,32,53,39,74
"8512",116,36,56,48,52,41,59,61,51,53,46,30,59,46,76
"8513",109,45,44,45,51,47,58,45,57,52,48,46,60,39,75
"8514",114,42,57,46,56,38,56,61,56,61,48,45,54,36,77
"8515",110,44,56,61,52,50,49,50,62,52,48,35,49,44,80
"8516",105,42,53,48,60,46,54,55,59,58,43,36,61,30,74
"8517",110,44,50,61,49,40,57,57,50,70,43,45,53,41,81
"8518",112,47,53,57,63,46,65,54,55,61,53,38,53,50,76
"8519",115,53,52,56,57,41,57,64,67,61,52,41,64,37,73
"8520",114,38,53,53,61,43,55,48,50,64,41,33,55,29,79
"8521",106,43,56,65,61,31,61,61,58,53,46,35,56,43,80
"8522",114,41,59,51,63,42,60,67,59,61,49,49,56,47,78
"8523",114,37,60,58,57,30,64,53,65,64,39,25,46,43,79
"8524",114,38,59,57,66,38,55,64,58,60,57,37,54,40,77
"8525",109,44,56,60,54,30,58,57,67,59,49,38,53,44,77
"8526",113,43,57,56,60,30,58,54,54,59,41,32,53,39,75
"8527",111,44,57,70,53,31,62,56,54,57,44,35,59,51,79
"8528",113,48,55,52,61,41,53,63,59,60,44,35,57,50,74
"8529",116,37,65,54,55,40,52,62,57,57,51,45,66,27,73
"8530",115,38,60,65,65,35,56,51,64,51,37,30,56,38,75
"8531",113,43,50,43,48,44,57,61,58,63,53,38,53,46,75
"8532",111,35,56,53,58,39,58,54,56,53,47,39,58,37,75
"8533",116,39,49,53,52,46,46,52,74,48,40,35,50,57,77
"8534",116,34,53,61,57,45,66,57,56,55,47,30,54,34,72
"8535",111,42,56,57,58,43,56,48,54,60,48,38,42,46,71
"8536",112,45,51,57,52,39,58,55,58,59,38,41,56,44,76
"8537",113,35,50,52,58,39,55,54,56,58,45,36,59,38,74
"8538",106,36,52,53,53,43,53,56,64,63,50,39,56,40,75
"8539",106,44,59,62,44,51,55,58,55,54,52,47,66,46,80
"8540",116,44,44,54,56,40,58,50,62,51,49,36,46,42,76
"8541",111,39,53,58,51,47,58,47,48,59,58,42,64,32,78
"8542",113,31,49,52,54,34,52,39,56,53,51,33,54,37,81
"8543",108,39,61,48,57,38,47,52,58,57,54,33,50,44,77
"8544",108,36,50,53,66,41,62,52,59,45,40,39,63,42,76
"8545",114,39,61,60,53,39,56,56,47,52,45,41,62,30,73
"8546",113,46,53,49,52,40,54,54,46,57,45,36,61,32,73
"8547",112,39,55,54,46,42,60,58,71,49,48,38,56,44,78
"8548",116,50,49,58,54,31,54,54,52,50,34,46,52,34,73
"8549",109,36,47,50,66,39,61,52,47,49,49,36,51,43,80
"8550",116,37,44,49,51,32,54,56,59,57,66,29,50,43,71
"8551",118,36,53,53,55,43,63,55,54,60,53,32,57,54,75
"8552",114,40,55,49,61,32,66,53,66,61,32,40,65,35,74
"8553",110,41,48,60,51,45,58,48,53,45,64,38,57,39,76
"8554",110,38,48,59,59,28,62,65,56,55,42,35,48,47,76
"8555",119,38,50,56,63,36,51,48,52,52,45,32,50,57,80
"8556",112,46,61,61,55,43,56,51,55,57,49,41,48,52,72
"8557",115,41,57,47,50,46,52,67,60,52,44,38,48,32,73
"8558",109,46,57,47,57,41,50,59,51,62,58,42,59,45,79
"8559",112,47,46,66,52,35,58,61,62,62,38,28,52,37,73
"8560",113,44,52,58,52,48,55,54,55,60,43,33,56,35,79
"8561",114,29,52,59,68,48,48,56,47,47,64,44,61,51,76
"8562",112,34,52,61,55,51,57,51,54,63,41,37,62,51,76
"8563",114,34,56,55,64,37,58,55,56,54,46,41,50,27,76
"8564",119,44,54,54,56,31,57,61,53,60,40,33,62,53,69
"8565",110,42,56,50,55,34,53,57,57,55,45,35,66,41,77
"8566",113,41,52,60,54,37,56,58,51,58,45,42,60,51,81
"8567",110,35,58,56,56,28,58,59,53,72,51,43,50,43,76
"8568",112,34,46,49,48,40,50,59,53,49,56,33,66,49,78
"8569",111,36,57,56,52,39,60,43,56,57,48,38,55,35,79
"8570",111,40,59,59,63,32,56,60,67,62,47,36,51,28,81
"8571",117,37,54,69,62,41,64,46,61,40,46,38,63,39,78
"8572",120,28,54,59,64,35,59,50,59,45,45,42,60,48,72
"8573",113,38,58,47,59,37,53,53,60,49,53,40,56,38,74
"8574",111,38,50,50,55,31,70,59,55,53,47,47,63,38,78
"8575",111,42,53,55,56,36,45,57,70,52,56,39,65,44,78
"8576",113,38,51,41,61,41,58,69,55,46,56,38,65,39,71
"8577",114,46,46,60,60,42,65,50,49,61,49,43,60,37,78
"8578",103,40,50,62,63,35,55,48,58,61,53,38,64,42,68
"8579",113,32,51,57,59,41,62,58,59,50,51,51,56,46,77
"8580",116,38,42,55,55,46,58,50,49,48,46,27,55,34,75
"8581",112,48,50,61,48,32,51,51,55,49,46,34,65,49,77
"8582",116,46,54,57,57,44,54,55,54,55,56,37,56,30,74
"8583",110,44,53,53,59,45,64,51,63,62,50,39,54,31,74
"8584",117,44,54,54,54,38,59,49,51,65,44,58,62,44,74
"8585",113,31,53,53,59,44,52,45,53,40,34,34,53,32,72
"8586",112,39,58,54,55,42,52,55,54,48,45,35,59,51,78
"8587",109,41,58,58,51,33,54,63,71,45,66,40,50,42,76
"8588",113,50,44,54,62,42,57,56,59,49,51,45,48,40,76
"8589",111,37,49,47,65,44,56,58,47,58,46,42,59,47,77
"8590",117,36,63,57,57,29,49,52,52,53,35,43,53,49,80
"8591",114,48,49,49,62,33,54,50,52,55,41,42,52,36,75
"8592",105,41,57,56,50,50,50,61,66,60,51,36,55,45,78
"8593",116,43,59,61,50,50,61,53,55,64,54,39,61,32,77
"8594",116,38,55,53,58,49,57,61,56,54,36,44,51,41,78
"8595",107,46,49,46,58,36,57,59,68,47,38,38,50,36,76
"8596",108,42,52,54,57,45,62,53,56,58,49,38,59,48,72
"8597",116,42,49,55,56,41,56,51,60,49,41,29,58,52,76
"8598",111,49,61,49,62,48,61,53,55,58,44,29,59,41,75
"8599",108,40,60,48,50,46,51,50,60,63,43,40,58,40,75
"8600",109,33,47,54,56,30,53,61,60,52,28,37,61,55,74
"8601",114,36,49,54,61,46,61,55,61,59,38,38,54,52,79
"8602",110,37,63,58,55,41,56,55,59,54,66,32,64,42,78
"8603",109,34,46,46,56,34,53,64,62,53,51,48,57,35,78
"8604",112,47,53,57,55,40,47,54,53,46,41,46,58,34,77
"8605",114,40,49,45,58,46,49,63,56,53,31,47,61,42,74
"8606",115,36,54,64,58,34,69,54,62,53,40,39,48,51,73
"8607",119,41,59,53,54,49,55,44,65,60,44,42,56,40,83
"8608",115,40,63,48,50,41,57,50,57,54,46,39,56,51,74
"8609",111,38,59,59,52,44,63,58,53,58,50,24,56,50,75
"8610",115,42,45,51,56,46,53,59,51,37,52,42,61,48,76
"8611",115,35,56,48,55,38,50,61,56,58,50,33,61,54,73
"8612",111,48,49,53,47,36,59,49,62,60,58,30,58,44,76
"8613",121,39,46,41,57,39,46,64,62,44,49,32,52,38,81
"8614",116,41,50,59,50,51,57,53,48,50,53,48,64,48,75
"8615",110,45,56,57,53,32,57,56,51,54,49,44,71,31,76
"8616",113,39,59,61,58,34,54,61,54,52,57,35,54,48,77
"8617",113,43,49,55,46,39,58,57,53,57,64,39,56,38,76
"8618",118,42,58,68,46,45,51,49,56,65,59,40,52,39,74
"8619",113,36,50,50,50,34,53,56,53,58,50,39,59,43,75
"8620",112,33,48,57,58,40,52,60,48,57,53,33,47,57,77
"8621",113,40,48,67,57,36,63,58,52,52,48,42,55,35,74
"8622",114,41,53,53,53,41,56,56,49,41,57,39,53,48,76
"8623",110,36,60,51,51,39,60,48,55,53,57,44,54,39,73
"8624",108,37,59,44,58,41,55,54,61,71,42,46,49,39,76
"8625",115,47,47,57,53,42,49,52,59,52,42,44,54,43,70
"8626",110,44,46,53,60,40,59,56,59,55,44,35,54,37,75
"8627",109,33,48,50,59,46,49,51,62,51,46,32,65,44,77
"8628",111,39,44,57,56,42,55,58,53,60,48,35,65,42,77
"8629",110,33,61,53,55,44,52,61,56,57,45,39,63,52,76
"8630",105,44,49,59,61,38,58,54,63,66,62,40,55,37,75
"8631",113,43,46,62,54,43,56,61,62,53,42,34,62,39,79
"8632",117,33,60,50,53,36,51,56,57,57,52,33,49,55,79
"8633",111,40,61,50,49,40,52,50,59,55,55,38,51,39,78
"8634",109,39,64,55,50,38,61,49,58,43,43,41,53,50,76
"8635",118,37,46,56,54,31,51,60,53,47,67,42,50,36,76
"8636",111,41,51,62,63,35,52,50,62,57,62,36,55,39,75
"8637",114,40,53,47,58,44,46,57,65,68,38,34,49,42,76
"8638",104,42,52,54,60,51,43,56,51,55,52,32,53,34,81
"8639",111,37,47,54,55,26,55,60,56,53,66,29,55,36,74
"8640",112,43,54,56,63,38,50,59,61,58,42,37,51,44,76
"8641",113,43,47,49,60,43,55,48,61,60,50,40,55,48,78
"8642",114,31,57,56,52,48,55,53,63,69,39,30,57,49,78
"8643",112,30,48,52,59,43,51,51,55,54,48,38,57,48,74
"8644",110,29,43,60,57,35,52,54,52,61,55,36,57,49,75
"8645",109,44,49,49,48,57,58,61,51,61,51,39,57,37,75
"8646",115,49,50,58,50,47,53,57,50,60,33,52,53,36,76
"8647",111,41,54,58,63,45,55,47,50,66,51,40,55,37,79
"8648",115,43,53,62,59,38,52,54,52,55,48,40,52,41,77
"8649",115,41,53,48,60,40,59,55,49,63,57,36,56,43,79
"8650",109,44,53,51,52,34,55,49,53,47,53,32,62,46,77
"8651",114,40,47,48,58,48,60,47,58,54,49,38,57,37,74
"8652",113,41,61,49,58,46,51,55,53,60,44,41,54,40,75
"8653",120,38,50,48,62,32,47,55,50,58,39,41,65,47,74
"8654",112,33,52,60,55,36,59,62,58,60,55,40,51,40,73
"8655",108,51,56,59,62,34,51,50,49,50,37,42,62,41,80
"8656",109,43,50,61,68,42,58,64,51,55,45,36,59,43,76
"8657",118,30,53,55,52,38,54,55,59,50,52,39,52,42,73
"8658",113,45,57,51,57,33,58,59,57,69,43,47,59,41,80
"8659",112,35,45,56,61,42,49,50,60,52,62,45,62,41,81
"8660",106,46,52,43,56,41,70,60,50,44,44,36,54,43,81
"8661",117,34,47,52,47,41,63,58,53,45,69,31,48,52,71
"8662",113,42,61,56,48,38,60,57,62,43,53,33,57,41,75
"8663",109,45,52,61,58,52,56,57,53,59,59,42,55,28,76
"8664",110,49,48,45,45,39,55,59,54,54,40,33,55,34,77
"8665",105,36,55,51,62,44,54,54,57,62,52,34,54,50,77
"8666",111,40,50,53,53,36,72,54,61,56,58,30,56,32,77
"8667",112,49,53,51,54,48,57,54,59,70,44,49,56,36,71
"8668",112,39,58,58,57,42,58,55,56,49,41,38,52,41,75
"8669",114,44,48,49,61,38,57,64,67,51,45,48,53,26,73
"8670",105,30,51,50,63,42,53,56,51,53,38,41,57,37,77
"8671",106,36,70,52,55,30,53,55,60,60,63,45,53,59,75
"8672",110,38,51,49,60,38,45,62,44,48,59,33,54,57,77
"8673",114,35,52,49,58,39,49,66,56,48,58,45,63,49,76
"8674",113,37,47,54,58,38,58,54,57,59,43,36,54,34,75
"8675",114,33,57,49,60,37,47,61,61,46,41,33,42,41,85
"8676",114,33,47,53,58,39,55,48,64,59,40,35,63,35,72
"8677",111,41,49,61,48,49,64,59,60,56,40,50,49,32,81
"8678",110,35,50,57,62,36,52,52,50,54,55,32,45,47,73
"8679",120,39,57,70,54,53,45,64,58,55,42,47,62,36,75
"8680",105,41,47,58,61,35,55,59,57,59,37,45,51,38,79
"8681",108,35,57,54,51,30,60,50,64,54,41,53,68,41,81
"8682",112,36,55,59,53,35,52,68,56,59,58,33,65,63,76
"8683",112,42,48,66,53,40,57,61,57,65,48,32,50,46,75
"8684",111,41,51,55,65,33,56,53,57,58,53,40,55,47,80
"8685",120,44,43,61,60,30,62,48,56,59,42,42,50,45,73
"8686",112,55,43,54,49,56,55,54,62,53,45,33,59,35,78
"8687",116,34,59,53,53,55,58,53,48,53,36,35,58,47,76
"8688",114,36,63,62,54,35,57,55,54,50,45,42,68,51,75
"8689",114,44,52,57,57,41,51,55,54,47,53,40,59,31,75
"8690",120,39,62,52,55,36,52,58,60,59,41,42,42,39,74
"8691",113,51,51,52,51,52,67,56,49,54,52,41,60,35,74
"8692",108,39,56,54,50,44,56,59,61,62,49,32,55,49,81
"8693",113,35,49,50,71,41,65,57,63,64,73,38,59,45,78
"8694",113,44,59,57,58,36,60,50,61,53,56,34,53,48,72
"8695",106,48,57,60,52,39,67,68,51,51,35,42,55,50,74
"8696",112,43,51,56,58,33,51,57,64,54,54,40,54,41,74
"8697",115,39,60,57,67,44,59,65,65,56,50,34,70,53,75
"8698",107,36,46,56,48,32,55,65,51,46,46,49,57,54,74
"8699",110,39,58,50,53,34,60,58,61,48,42,37,57,28,72
"8700",115,46,47,61,47,43,57,57,53,61,37,39,53,41,77
"8701",109,41,52,55,50,37,56,56,67,48,36,41,66,46,74
"8702",112,38,57,62,52,31,54,66,58,53,48,38,55,33,74
"8703",109,37,52,58,54,39,60,49,48,50,43,39,55,37,80
"8704",110,38,62,48,58,44,59,61,55,49,59,55,48,32,80
"8705",119,38,63,61,70,53,58,62,49,59,53,38,56,49,79
"8706",113,44,55,52,60,43,50,57,50,62,46,38,55,38,73
"8707",112,31,51,55,73,36,56,53,58,60,55,35,45,31,74
"8708",121,39,50,50,61,42,57,53,57,55,51,28,61,20,78
"8709",110,46,55,46,43,34,57,67,48,54,44,31,55,48,71
"8710",106,40,50,54,60,37,53,64,56,56,44,29,75,43,75
"8711",111,39,48,56,55,42,63,61,52,54,50,41,57,50,74
"8712",103,49,49,50,52,53,50,55,49,54,61,33,53,52,77
"8713",120,45,51,57,66,37,57,54,62,54,43,38,54,42,80
"8714",114,43,59,42,58,48,54,60,60,56,53,35,54,38,79
"8715",116,38,49,59,59,34,57,51,53,61,67,48,56,48,73
"8716",111,45,56,56,59,36,47,59,47,63,45,37,66,45,77
"8717",114,47,62,66,64,37,53,61,55,54,57,37,42,40,77
"8718",111,35,58,66,65,32,49,55,53,61,48,29,54,36,79
"8719",111,41,47,57,54,46,58,68,68,60,44,33,56,40,72
"8720",121,52,53,51,59,37,69,63,60,61,46,31,62,44,77
"8721",112,45,61,55,67,57,65,50,58,50,47,38,47,31,78
"8722",114,46,51,56,54,40,58,54,53,52,45,37,55,37,74
"8723",107,34,49,48,53,29,59,60,50,60,39,41,51,26,75
"8724",116,40,45,50,61,35,63,68,58,44,55,40,57,44,74
"8725",113,42,44,57,59,43,64,61,50,63,43,32,51,35,78
"8726",120,39,56,62,55,38,50,55,47,50,69,42,58,37,78
"8727",116,44,51,58,51,31,76,59,61,58,39,39,49,36,77
"8728",108,38,46,50,64,37,49,58,45,58,50,38,53,41,80
"8729",112,44,50,61,59,40,60,51,54,58,52,28,60,48,81
"8730",116,32,52,53,65,43,55,52,44,53,38,55,51,37,75
"8731",120,42,48,48,60,33,64,51,49,58,49,30,61,51,84
"8732",117,45,65,54,55,34,65,52,69,50,51,48,59,35,78
"8733",116,30,52,60,59,45,61,50,50,53,52,38,51,51,73
"8734",114,41,51,52,56,34,57,52,61,51,43,30,59,33,75
"8735",112,35,52,47,42,40,56,57,49,52,44,35,46,48,79
"8736",116,34,49,58,57,37,62,53,57,58,54,33,57,60,77
"8737",112,58,50,50,59,34,69,51,57,50,47,39,58,47,77
"8738",112,43,50,61,58,30,55,56,53,56,42,34,64,32,74
"8739",118,42,47,61,53,34,57,55,54,46,31,40,52,33,78
"8740",116,37,56,58,51,37,58,53,59,52,40,48,53,41,75
"8741",115,30,53,67,51,32,58,53,55,53,44,37,56,34,79
"8742",114,51,53,45,49,44,62,60,60,54,41,35,56,38,81
"8743",107,44,52,46,55,44,58,61,48,54,67,55,67,47,73
"8744",112,41,53,55,62,45,52,62,54,64,40,34,48,39,77
"8745",114,45,47,60,66,34,58,59,53,54,51,41,65,43,73
"8746",108,39,52,65,46,35,67,63,54,59,45,28,60,42,76
"8747",115,41,50,49,60,40,59,58,58,60,44,34,54,43,78
"8748",111,36,55,59,56,41,61,58,59,58,50,35,60,35,74
"8749",114,46,58,46,57,30,55,55,53,60,55,35,56,43,76
"8750",108,37,60,56,62,38,53,62,63,62,57,36,53,31,84
"8751",106,44,53,63,53,38,61,59,53,65,51,40,59,37,79
"8752",113,42,46,53,57,41,58,55,60,59,37,35,64,40,80
"8753",110,46,52,62,56,35,51,47,54,57,43,38,49,37,77
"8754",115,32,51,58,60,41,53,57,61,58,40,41,52,50,78
"8755",118,47,63,60,57,36,60,49,56,54,40,32,46,40,74
"8756",115,40,53,58,61,37,48,54,60,60,38,38,53,38,79
"8757",115,41,59,49,55,54,54,58,56,42,51,46,50,41,76
"8758",103,40,59,65,55,33,47,52,43,53,61,39,56,44,76
"8759",118,33,56,66,60,38,62,58,62,54,44,36,50,44,73
"8760",112,44,55,59,54,37,46,53,61,62,35,43,59,53,80
"8761",115,47,56,53,59,44,57,44,52,53,44,45,55,41,73
"8762",112,41,54,48,57,48,42,53,57,42,55,38,53,39,79
"8763",117,41,48,56,64,42,54,56,59,63,51,34,50,37,76
"8764",119,45,56,56,51,30,52,56,60,59,66,44,58,37,74
"8765",106,38,52,61,66,38,55,55,54,60,50,36,54,52,78
"8766",109,37,60,55,62,49,59,48,62,55,45,46,64,58,71
"8767",112,45,46,57,55,42,51,53,54,59,31,31,41,43,71
"8768",111,48,61,64,67,45,58,55,65,59,50,38,51,45,78
"8769",111,38,62,60,65,59,59,64,53,55,60,43,60,37,75
"8770",119,47,51,68,56,43,48,49,68,51,46,32,53,41,76
"8771",118,31,50,64,60,34,57,60,46,58,53,40,61,57,77
"8772",111,33,53,54,53,42,57,56,62,46,48,36,54,43,71
"8773",112,38,52,57,58,33,64,47,51,53,40,40,51,42,70
"8774",118,38,48,47,55,37,61,54,66,64,56,31,65,42,74
"8775",114,42,51,61,53,36,58,61,62,48,38,42,58,38,77
"8776",117,35,50,57,60,48,55,61,66,50,61,35,53,42,78
"8777",110,42,48,44,49,38,57,61,51,53,42,34,54,36,76
"8778",112,35,51,54,53,35,64,53,64,57,39,34,57,35,77
"8779",111,39,56,60,57,43,53,56,51,59,34,43,58,40,74
"8780",108,49,48,58,56,48,62,45,58,50,40,40,52,30,79
"8781",104,38,57,52,64,30,53,56,57,56,71,35,62,31,75
"8782",107,44,49,59,60,38,56,49,57,55,39,36,57,38,78
"8783",117,47,53,60,53,45,56,57,54,47,47,36,55,52,76
"8784",114,48,45,52,50,38,53,54,61,63,42,31,52,32,74
"8785",117,46,48,44,64,45,60,63,58,49,37,38,50,35,69
"8786",119,42,58,59,63,40,59,62,53,61,38,40,52,53,78
"8787",108,39,54,48,48,36,64,54,56,59,54,37,58,50,79
"8788",116,35,47,52,52,38,52,58,59,57,56,36,58,47,77
"8789",118,38,48,52,55,34,49,60,55,62,55,36,54,38,78
"8790",112,33,49,56,58,28,69,63,53,57,49,36,52,45,77
"8791",112,42,48,56,52,41,52,58,55,50,42,39,51,40,72
"8792",117,45,60,59,62,31,50,49,54,56,53,41,54,39,69
"8793",110,43,48,60,59,34,59,59,49,52,54,44,54,39,80
"8794",114,46,47,48,52,42,58,61,57,58,34,41,66,44,76
"8795",119,41,43,64,61,43,52,50,58,57,76,37,50,38,75
"8796",116,37,58,45,60,37,60,56,59,56,63,46,63,37,77
"8797",110,41,47,52,57,45,47,53,48,55,37,32,58,47,75
"8798",114,43,52,61,58,48,51,48,55,58,56,46,55,48,73
"8799",114,39,58,37,61,36,53,64,44,61,46,35,61,29,79
"8800",112,37,45,56,57,47,49,54,59,51,49,35,56,50,73
"8801",110,35,59,59,67,50,46,51,61,44,33,36,56,37,73
"8802",111,42,55,54,51,40,56,56,53,50,41,47,52,53,77
"8803",116,34,62,53,52,44,59,59,59,52,45,42,64,32,74
"8804",113,48,46,52,51,44,55,54,58,57,43,40,59,50,78
"8805",112,40,55,57,45,50,54,51,52,63,57,31,52,36,75
"8806",110,46,50,59,63,31,47,63,58,52,38,47,47,28,75
"8807",117,36,59,45,56,32,59,54,47,49,42,35,47,40,74
"8808",118,43,54,62,53,42,57,58,59,60,43,41,65,41,77
"8809",122,52,49,56,51,29,55,63,53,54,59,43,54,38,83
"8810",117,41,48,58,57,36,57,54,61,57,57,39,74,41,79
"8811",115,41,47,64,63,27,61,56,55,44,43,37,52,36,78
"8812",112,45,59,46,54,55,67,52,57,55,52,38,64,33,75
"8813",118,39,54,52,53,45,49,55,59,53,50,34,50,38,75
"8814",116,37,55,50,51,40,59,56,58,56,58,46,55,37,76
"8815",106,37,54,50,57,45,53,61,59,44,36,39,52,40,82
"8816",113,33,49,54,53,37,61,57,49,56,38,33,64,37,76
"8817",107,47,53,47,54,45,54,48,47,49,37,36,60,40,70
"8818",124,40,54,60,56,34,61,56,63,57,51,36,53,34,75
"8819",108,36,43,45,54,28,60,55,49,53,45,38,57,51,73
"8820",112,43,58,56,55,43,62,62,62,55,52,37,60,40,75
"8821",109,44,48,61,56,30,50,58,57,56,42,32,53,45,77
"8822",115,37,56,57,56,35,53,67,48,54,57,32,53,29,72
"8823",115,44,58,58,60,46,63,53,64,44,36,37,59,41,76
"8824",109,42,51,47,63,38,57,60,59,48,54,38,51,44,72
"8825",119,38,54,54,61,35,47,47,58,49,41,39,57,35,74
"8826",105,38,48,49,54,39,60,51,61,62,59,36,53,52,78
"8827",119,44,51,53,59,38,55,58,52,71,49,54,64,31,77
"8828",117,39,55,57,48,42,46,63,54,59,42,42,50,34,76
"8829",111,36,58,57,61,38,52,60,64,53,48,42,63,47,82
"8830",114,31,56,55,62,43,58,45,56,53,48,38,50,60,78
"8831",109,45,42,49,65,52,57,62,48,53,60,38,58,44,78
"8832",115,47,55,58,56,42,61,57,55,48,50,43,58,46,75
"8833",106,34,60,50,60,48,58,51,58,57,34,50,50,25,74
"8834",119,52,45,52,58,54,51,62,50,53,57,36,55,39,78
"8835",110,37,45,54,62,45,51,63,59,55,58,37,55,47,80
"8836",117,35,51,56,53,40,62,64,57,55,65,34,53,47,76
"8837",104,32,51,53,59,38,59,53,48,69,35,39,53,53,82
"8838",116,39,51,55,54,38,62,55,64,62,32,37,55,41,77
"8839",112,44,48,48,62,37,62,50,57,50,50,46,53,40,77
"8840",115,49,57,54,62,41,53,52,53,52,62,42,60,35,77
"8841",110,40,49,52,51,47,55,56,53,50,44,36,65,33,73
"8842",117,47,65,50,56,33,57,60,54,60,47,33,59,40,74
"8843",113,42,51,60,68,41,55,66,54,58,54,46,57,50,78
"8844",120,29,52,56,57,33,55,58,52,58,45,41,47,56,75
"8845",123,36,57,60,45,41,58,56,55,56,41,44,69,51,78
"8846",114,43,53,52,54,28,56,53,56,58,41,44,63,30,74
"8847",111,38,52,61,45,38,57,56,52,59,41,36,56,33,75
"8848",118,39,50,59,55,46,63,57,61,57,45,34,46,47,78
"8849",112,39,56,49,59,40,56,62,56,58,47,33,57,54,77
"8850",107,38,59,54,55,34,47,61,56,59,58,45,58,46,76
"8851",117,41,56,61,50,40,52,72,60,48,38,42,56,53,76
"8852",112,43,49,50,60,44,53,57,55,53,54,45,53,45,75
"8853",113,44,51,55,56,41,53,62,56,44,33,37,57,52,74
"8854",115,40,53,56,54,52,53,64,49,58,64,36,61,35,75
"8855",116,36,50,51,55,37,66,58,52,56,42,44,56,32,77
"8856",116,45,63,57,51,47,69,66,48,59,42,55,57,33,80
"8857",116,44,48,52,52,39,54,57,67,41,49,35,57,27,74
"8858",108,35,56,66,57,50,61,58,71,55,43,38,50,45,83
"8859",115,42,46,54,58,36,50,47,54,59,37,50,51,34,75
"8860",111,44,55,53,55,46,49,54,58,59,46,36,46,44,76
"8861",113,52,55,57,57,36,60,48,65,60,41,35,65,49,75
"8862",113,48,45,50,71,34,57,55,51,53,53,38,55,45,75
"8863",105,38,54,53,48,42,57,50,55,62,49,31,54,34,73
"8864",109,35,52,66,49,39,56,53,60,63,42,43,51,31,78
"8865",108,40,54,59,66,36,52,55,58,51,43,39,53,35,77
"8866",110,39,53,45,56,36,51,58,65,48,50,37,52,57,73
"8867",110,38,61,50,52,35,54,58,57,51,39,31,61,50,80
"8868",106,36,61,54,57,36,48,51,51,74,40,35,58,40,76
"8869",113,44,47,49,59,35,56,47,63,62,39,38,54,43,81
"8870",113,49,51,65,55,40,57,66,63,52,45,28,64,46,77
"8871",120,42,54,57,55,50,50,57,54,60,46,42,53,56,80
"8872",114,31,60,49,60,55,55,50,54,54,41,31,57,31,76
"8873",118,41,56,55,62,39,55,56,47,60,46,37,68,46,75
"8874",118,41,53,54,62,32,49,52,52,52,51,47,50,50,77
"8875",115,33,62,58,57,30,51,57,50,53,47,37,67,40,77
"8876",107,38,45,56,63,38,55,55,61,49,46,33,56,37,73
"8877",112,50,49,51,66,49,59,60,51,43,49,45,55,48,76
"8878",115,43,53,65,59,42,63,63,53,53,35,47,48,41,78
"8879",106,44,44,50,50,30,53,45,57,44,52,33,58,40,78
"8880",115,47,44,46,63,38,59,50,60,54,37,45,55,46,77
"8881",120,50,47,56,55,37,56,55,58,43,41,44,51,49,81
"8882",112,36,50,51,51,37,54,59,56,51,44,47,46,54,76
"8883",113,46,52,54,59,37,62,54,57,52,41,43,48,40,77
"8884",118,30,56,58,50,45,59,55,52,47,58,38,49,40,77
"8885",115,46,61,63,52,37,63,72,44,57,49,36,52,38,72
"8886",116,53,53,51,62,39,54,56,55,58,51,46,55,42,73
"8887",116,38,62,48,53,41,64,57,61,48,41,38,58,34,75
"8888",108,48,55,48,47,38,58,56,55,57,57,37,52,37,77
"8889",112,47,49,64,53,44,57,58,54,46,50,47,54,36,75
"8890",112,39,56,41,59,40,55,66,65,63,35,34,57,35,74
"8891",111,37,49,47,59,40,58,62,67,52,48,37,57,32,70
"8892",115,30,58,57,50,39,60,64,51,55,36,42,63,49,76
"8893",111,41,61,60,63,49,59,61,54,66,50,32,64,42,77
"8894",113,45,62,58,58,44,52,63,56,47,57,31,50,38,78
"8895",107,36,59,60,66,42,58,53,50,56,38,43,48,46,81
"8896",111,34,53,62,65,35,61,48,49,51,44,35,68,33,77
"8897",118,55,52,50,50,39,57,55,64,50,41,41,62,39,79
"8898",111,35,51,50,53,35,62,53,48,48,46,45,67,39,75
"8899",115,38,48,51,52,40,57,49,52,62,46,41,48,33,79
"8900",110,34,58,51,55,33,53,48,51,59,49,46,56,30,72
"8901",113,35,51,62,59,44,62,59,64,49,54,42,47,61,77
"8902",109,38,60,47,55,47,62,53,57,63,49,45,55,45,82
"8903",112,44,53,48,57,36,58,57,59,62,50,37,64,49,74
"8904",110,40,50,52,56,33,72,53,56,48,39,42,51,46,72
"8905",107,38,47,56,70,34,56,56,58,49,57,42,57,38,76
"8906",107,42,62,44,60,35,63,49,59,48,39,37,52,52,77
"8907",110,39,53,54,49,36,53,53,54,52,59,40,58,35,76
"8908",110,51,57,56,62,45,49,52,45,52,41,35,55,50,74
"8909",114,38,54,56,49,52,52,59,55,53,51,33,53,39,75
"8910",109,28,49,61,53,42,49,51,59,50,52,38,50,41,77
"8911",121,42,47,64,48,36,59,64,58,50,38,35,53,36,77
"8912",113,47,50,47,62,58,59,57,65,56,50,36,53,46,75
"8913",106,51,60,47,56,59,50,71,46,52,52,38,59,47,79
"8914",118,43,53,58,66,35,56,54,51,61,47,46,61,25,80
